YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,RH2M,QV2M,T2M_RANGE,PS,WS50M_RANGE,WS10M_RANGE
2020,6,25,7.49,2.11,0.0,32.31,6.77,-258.03,81.48,4.41,4.11
2020,6,26,8.25,2.15,0.11,32.19,6.29,-257.4,81.72,6.95,6.05
2020,6,27,8.57,2.44,0.21,23.62,5.37,-256.67,81.32,8.3,4.29
2020,6,28,6.68,6.26,0.65,30.44,6.35,-251.92,80.48,10.97,10.84
2020,6,29,4.83,2.79,0.24,43.88,4.15,-260.96,81.11,4.61,4.78
2020,6,30,7.08,2.27,0.06,35.44,4.39,-258.16,81.52,5.23,4.73
2020,7,1,8.99,2.92,0.0,21.81,3.3,-253.51,81.38,3.05,3.05
2020,7,2,9.01,2.75,0.0,23.56,4.15,-254.49,81.58,2.71,3.55
2020,7,3,7.36,2.24,0.05,27.62,5.98,-254.7,81.84,2.41,2.42
2020,7,4,8.77,2.31,0.01,23.94,5.0,-256.13,81.89,4.31,4.23
2020,7,5,9.08,1.88,0.0,18.0,3.78,-254.24,81.77,3.46,3.43
2020,7,6,8.39,2.38,0.0,16.12,3.72,-253.27,81.58,3.35,3.41
2020,7,7,8.92,3.5,0.0,13.31,2.81,-254.7,81.4,7.01,6.25
2020,7,8,8.84,1.93,0.0,14.88,3.11,-255.01,81.5,3.33,3.58
2020,7,9,9.07,2.38,0.0,11.06,2.32,-254.11,81.56,6.08,5.3
2020,7,10,8.59,2.08,0.0,11.94,2.62,-253.49,82.0,3.49,1.8
2020,7,11,7.46,2.43,0.0,15.75,4.03,-252.42,82.07,3.03,3.17
2020,7,12,7.66,2.61,0.27,20.0,5.49,-255.9,81.69,3.72,4.34
2020,7,13,7.57,3.03,0.05,18.06,4.82,-256.02,81.37,8.13,6.99
2020,7,14,8.68,2.13,0.0,20.62,4.94,-258.85,81.59,6.19,5.88
